Cycle,Time,Voltage,Current,Temperature,Capacity
2,818.797,3.7006825777963,-2.01217407576836,30.2378291918477,1.85648742081816
2,837.016,3.69675771477012,-2.01231592461865,30.2805147429291,1.85648742081816
2,855.25,3.6930393322124,-2.01201237565114,30.3348373139885,1.85648742081816
2,873.578,3.68917679669778,-2.01208037472717,30.3862846045558,1.85648742081816
2,891.812,3.68521448154197,-2.01071108108784,30.4225886747345,1.85648742081816
2,910.141,3.68149374141573,-2.01334411961785,30.4742900707527,1.85648742081816
2,928.391,3.67779221378976,-2.01103073973055,30.5216390363265,1.85648742081816
2,946.719,3.67406181318209,-2.01268369370295,30.5656425598449,1.85648742081816
2,965.047,3.67030176499603,-2.01144124181049,30.6143425402744,1.85648742081816
2,983.391,3.66673391153022,-2.0127904770485,30.655398564595,1.85648742081816
2,1001.766,3.66299804950626,-2.01156919175811,30.7035124118093,1.85648742081816
2,1020.172,3.65966438680144,-2.01266319129602,30.7586168707735,1.85648742081816
2,1038.594,3.65589413612439,-2.01390538807608,30.8059086555575,1.85648742081816
2,1056.922,3.65232651300318,-2.01071577554447,30.8597146006205,1.85648742081816
2,1075.203,3.64876348229365,-2.01202154557025,30.9101040918583,1.85648742081816
2,1093.687,3.64554685927165,-2.00921432744165,30.9551582034418,1.85648742081816
2,1112,3.64207625483732,-2.01370984965265,31.0063113131639,1.85648742081816
2,1130.328,3.63846406305335,-2.01281710553717,31.0615188273207,1.85648742081816
2,1148.75,3.63507606938654,-2.01406265698721,31.1214014942371,1.85648742081816
2,1167.125,3.63166482425027,-2.0110737646568,31.1624258097232,1.85648742081816
2,1185.641,3.62857853646882,-2.01089290844406,31.2248065383162,1.85648742081816
2,1203.984,3.62501259928352,-2.01240394459316,31.2769115546178,1.85648742081816
2,1222.406,3.62158222681123,-2.01323590772332,31.3290213547672,1.85648742081816
2,1240.797,3.61846125166182,-2.01419384651964,31.3775838380078,1.85648742081816
2,1259.156,3.6150672519375,-2.01263667547701,31.4393293495537,1.85648742081816
2,1277.547,3.61188180875812,-2.01221031969746,31.498754191257,1.85648742081816
2,1295.906,3.60857867726732,-2.01155223845763,31.554685554736,1.85648742081816
2,1314.297,3.60553494110992,-2.01406420553574,31.6039426157207,1.85648742081816
2,1332.687,3.60218589935641,-2.01189939235907,31.6581151604487,1.85648742081816
2,1351.203,3.59885714511492,-2.01541865942173,31.7009176861845,1.85648742081816
2,1369.687,3.5957670937938,-2.01274965002258,31.7585632753747,1.85648742081816
2,1388.125,3.59301666356893,-2.01385129522284,31.8113830261897,1.85648742081816
2,1406.578,3.58971009399727,-2.01355408336219,31.8692435029812,1.85648742081816
2,1425.062,3.58665220327661,-2.01630990968773,31.9158461749664,1.85648742081816
2,1443.609,3.58344203823537,-2.01277099624401,31.9644173877232,1.85648742081816
2,1462.047,3.58048534434714,-2.01282271630919,32.0131588176493,1.85648742081816
2,1480.547,3.57725047813026,-2.01251995347493,32.0667188732448,1.85648742081816
2,1499.031,3.57436883391113,-2.01158502785775,32.1193124143706,1.85648742081816
2,1517.672,3.57128512768717,-2.01622851328796,32.1618264610705,1.85648742081816
2,1536.109,3.56872066550615,-2.01222751351201,32.2198455812961,1.85648742081816
2,1554.781,3.56555467329979,-2.01382425980576,32.2652599456474,1.85648742081816
2,1573.281,3.56259540878202,-2.01388780465926,32.3143720514147,1.85648742081816
2,1591.859,3.55978447041058,-2.0108430845976,32.3708398827313,1.85648742081816
2,1610.406,3.55689375383135,-2.01067819804807,32.4120245292469,1.85648742081816
2,1628.953,3.55397358754084,-2.01347742984303,32.4470874338899,1.85648742081816
2,1647.562,3.55119782742195,-2.0132865668224,32.5030455207621,1.85648742081816
2,1666.062,3.54851559957747,-2.01174038327055,32.5530650519869,1.85648742081816
2,1684.656,3.54580583110077,-2.01302220679742,32.5989989552268,1.85648742081816
2,1703.219,3.54311072155012,-2.01341143203016,32.6435172888597,1.85648742081816
2,1721.891,3.54029355759787,-2.01369895987642,32.6903001955788,1.85648742081816
2,1740.437,3.53740100559044,-2.0130641417786,32.7300744551023,1.85648742081816
2,1759.016,3.53518704275422,-2.01105141466717,32.7799186552468,1.85648742081816
2,1777.641,3.53250894116367,-2.01281524432994,32.8218146993122,1.85648742081816
2,1796.328,3.52990333773161,-2.01484013680141,32.8657862686428,1.85648742081816
2,1815.047,3.52754753455626,-2.01296867524278,32.9091581854594,1.85648742081816
2,1833.75,3.52501550598722,-2.01375543740492,32.9555557305401,1.85648742081816
2,1852.391,3.52260335738846,-2.01199770761214,32.9837562233623,1.85648742081816
2,1871.078,3.52011277923015,-2.01126505496849,33.0281574827928,1.85648742081816
2,1889.844,3.51796894567226,-2.0101869809793,33.0673638525034,1.85648742081816
2,1908.578,3.51538624843045,-2.01252046603508,33.1149521939097,1.85648742081816
2,1927.281,3.51328369043578,-2.0135954787602,33.1602794766829,1.85648742081816
2,1946.031,3.51113986209176,-2.01306955725642,33.2037634771587,1.85648742081816
2,1964.891,3.50880484091507,-2.01212855894781,33.2371559736088,1.85648742081816
2,1983.703,3.5068911484709,-2.01165083343349,33.2833657180047,1.85648742081816
2,2002.484,3.50471159524183,-2.0109261555754,33.3189301391039,1.85648742081816
2,2021.187,3.50278636905226,-2.01508274597528,33.354143538104,1.85648742081816
2,2039.906,3.50064119243639,-2.01250901677532,33.3976334830985,1.85648742081816
2,2058.641,3.4988403247245,-2.01533995414952,33.4416714679555,1.85648742081816
2,2077.406,3.49651009173077,-2.01178460382067,33.4850145365121,1.85648742081816
2,2096.312,3.49476208394121,-2.01414060527905,33.5312826957184,1.85648742081816
2,2115.047,3.49264904176421,-2.01195543862615,33.5673161733715,1.85648742081816
2,2133.969,3.49090381147511,-2.0117008155469,33.6077194810053,1.85648742081816
2,2152.812,3.48884863255138,-2.0122905398569,33.6626678497965,1.85648742081816
2,2171.625,3.48686928955369,-2.01129035042103,33.7083635514767,1.85648742081816
2,2190.547,3.48499587233813,-2.01162470119891,33.7703376463285,1.85648742081816
2,2209.422,3.48317381201077,-2.01361557545006,33.8156218701867,1.85648742081816
2,2228.297,3.48099635282812,-2.01193090976318,33.8539421304,1.85648742081816
2,2247.219,3.47932882883719,-2.01518164543474,33.9043875252823,1.85648742081816
2,2265.969,3.47721288139096,-2.01404367333818,33.9530969978635,1.85648742081816
2,2284.937,3.47531054138315,-2.01321776062893,34.0023837556958,1.85648742081816
2,2303.859,3.47344329038601,-2.01166963894326,34.0477983016684,1.85648742081816
2,2322.797,3.47118790190817,-2.01289334202513,34.0993435705065,1.85648742081816
2,2341.766,3.46915803990222,-2.0119443831543,34.140884767723,1.85648742081816
2,2360.594,3.46715799430632,-2.01242748450159,34.1928948727782,1.85648742081816
2,2379.578,3.46509799303156,-2.01029962998185,34.2442321616041,1.85648742081816
2,2398.672,3.4631974854449,-2.01265850112307,34.3002337379549,1.85648742081816
2,2417.797,3.46076570511258,-2.01396821918466,34.3476221983212,1.85648742081816
2,2436.906,3.45852954324684,-2.01445353476959,34.4037155027466,1.85648742081816
2,2455.969,3.45637594635014,-2.01075963984222,34.4552007473828,1.85648742081816
2,2474.984,3.45382105374173,-2.01217799840737,34.5309695508688,1.85648742081816
2,2494.031,3.45159071222752,-2.0087093465325,34.5790121799728,1.85648742081816
2,2513.187,3.44934341523932,-2.01667912857894,34.6419334131685,1.85648742081816
2,2532.391,3.44691177545508,-2.013858670854,34.7197904424384,1.85648742081816
2,2551.547,3.44433708002687,-2.01157581274602,34.7746907783456,1.85648742081816
2,2570.578,3.44186104809679,-2.01111904367465,34.836805177331,1.85648742081816
2,2589.703,3.43894026608122,-2.01352387230768,34.907722402973,1.85648742081816
2,2608.797,3.43636103495106,-2.0112922215929,34.9683403278451,1.85648742081816
2,2627.953,3.4336708090485,-2.01389014130306,35.0390443072811,1.85648742081816
2,2647.234,3.4308965803729,-2.01266874049439,35.0955677898069,1.85648742081816
2,2666.516,3.42782089757862,-2.01284143757402,35.1702156401569,1.85648742081816
2,2685.812,3.42484405913391,-2.01109682920084,35.2465914739535,1.85648742081816
2,2704.969,3.42175726911613,-2.01176990089421,35.3226408517967,1.85648742081816
2,2724.203,3.41874632404291,-2.01056085398907,35.3964626242883,1.85648742081816
2,2743.453,3.41545780861659,-2.01244788793771,35.4585631488119,1.85648742081816
2,2762.625,3.4117760087145,-2.00991454145122,35.5480173327343,1.85648742081816
2,2781.922,3.40829396937228,-2.01524819475563,35.6092806543475,1.85648742081816
2,2801.25,3.40435779393306,-2.01509534741295,35.6849600792217,1.85648742081816
2,2820.625,3.40023624064031,-2.01287592478801,35.7566251428014,1.85648742081816
2,2839.937,3.39613071787179,-2.00971985804389,35.8236747419886,1.85648742081816
2,2859.234,3.39181337842552,-2.01252560977573,35.9094485971755,1.85648742081816
2,2878.578,3.38704829198639,-2.01247177160775,35.9955666603447,1.85648742081816
2,2897.937,3.38203092034683,-2.01239144498529,36.0680270107693,1.85648742081816
2,2917.281,3.37654809410201,-2.01177114049426,36.1517992391747,1.85648742081816
2,2936.687,3.3704516808092,-2.01305721063971,36.2262079731765,1.85648742081816
2,2956.078,3.3637870289545,-2.01312977446971,36.3175839844401,1.85648742081816
2,2975.453,3.3568521938161,-2.01050450679999,36.4017526858026,1.85648742081816
2,2994.969,3.34867749480244,-2.01344675453145,36.481211620705,1.85648742081816
2,3014.453,3.3395908974646,-2.01199821133029,36.574010141026,1.85648742081816
2,3033.891,3.32963512743319,-2.01407644805371,36.6776268552164,1.85648742081816
2,3053.375,3.31820790626283,-2.0100685422582,36.7674701803068,1.85648742081816
2,3072.859,3.30494144277741,-2.01386694513532,36.8618549904158,1.85648742081816
2,3092.328,3.29037736566309,-2.01101273322598,36.9759823697988,1.85648742081816
2,3111.828,3.27371569393002,-2.01231137821328,37.0692161840065,1.85648742081816
2,3131.234,3.25451646129461,-2.01109019781861,37.1810726027764,1.85648742081816
2,3150.672,3.23310264309898,-2.01123506748447,37.3095796004662,1.85648742081816
2,3170.187,3.20827869027007,-2.01171702739523,37.4204443769423,1.85648742081816
2,3189.734,3.17996176471995,-2.01106145318504,37.5617272448969,1.85648742081816
2,3209.297,3.14722299323229,-2.01168998518774,37.6933818063299,1.85648742081816
2,3229.016,3.1093305814329,-2.01339607190516,37.8404274412126,1.85648742081816
2,3248.625,3.0653815793591,-2.01480817601455,37.9825248595211,1.85648742081816
2,3268.328,3.0130612235669,-2.01109469569165,38.1332549112527,1.85648742081816
2,3287.969,2.94920549054709,-2.01421697020321,38.3030312126006,1.85648742081816
2,3307.625,2.86601801412344,-2.01060914921418,38.4764457178716,1.85648742081816
2,3327.234,2.75725191265609,-2.01411159372913,38.668603538518,1.85648742081816
2,3346.937,2.61246734790709,-2.01263909909732,38.904112238536,1.85648742081816
2,3366.781,2.99812519730241,-0.00420062513414368,38.982181331488,1.85648742081816
2,3386.641,3.07035107039746,-0.00292880440280358,38.7504430159543,1.85648742081816
2,3406.656,3.11626935891479,-0.000231200171749473,38.4451695448228,1.85648742081816
2,3426.625,3.1486527065601,-0.00123136610093889,38.1190086214085,1.85648742081816
2,3446.875,3.1729060552867,-0.00101438395288505,37.767350430935,1.85648742081816
2,3466.984,3.19102610813801,-0.0016545973537362,37.4450587151611,1.85648742081816
2,3487.078,3.20603613243278,-0.00306905502911012,37.1117464765506,1.85648742081816
2,3507.328,3.21844940269493,-0.00155671726282023,36.7987898182167,1.85648742081816
2,3527.562,3.22875341147208,-0.00345773355377072,36.4791648262756,1.85648742081816
2,3547.781,3.23809513428383,0.000231405806106993,36.1801449236176,1.85648742081816
2,3568.062,3.24584399920062,0.000728585272845447,35.8747646994102,1.85648742081816
2,3588.328,3.25261433963303,-0.00265918084987476,35.5858439354707,1.85648742081816
2,3608.594,3.25870451344492,-0.00151257983033383,35.2967112267174,1.85648742081816
2,3628.953,3.26412058058012,-0.0015316912571288,35.0217378011417,1.85648742081816
2,3649.375,3.26902995262555,-0.000405677789241946,34.7548714196558,1.85648742081816
2,3669.875,3.27320673224271,-0.000387595838485931,34.4900784794945,1.85648742081816
2,3690.234,3.2771699768252,-0.00652835125160699,34.230852841541,1.85648742081816
4,0,4.18977321384661,2.12511798108076e-05,24.6977519357293,1.84632724971993
4,16.672,4.1888813802791,-0.000879471266340727,24.685948163596,1.84632724971993
4,35.703,3.97915670481403,-2.01465403121755,24.7381320836957,1.84632724971993
4,53.828,3.95692418189976,-2.01370334502855,24.8970708143898,1.84632724971993
4,71.891,3.94005383903764,-2.01279705188151,25.0847500526479,1.84632724971993
4,90.047,3.92609559525109,-2.01127253875064,25.2646292760759,1.84632724971993
4,108.313,3.91431914599392,-2.01162141739134,25.4541895305045,1.84632724971993
4,126.391,3.90387308760485,-2.01258001954657,25.6458958203159,1.84632724971993
4,144.625,3.89466158820666,-2.01338887353671,25.8331131708057,1.84632724971993
4,162.719,3.88613136163628,-2.00970626161112,26.0252707706718,1.84632724971993
4,180.953,3.87816368953955,-2.01230205652846,26.1985649275788,1.84632724971993
4,199.016,3.87063485330999,-2.01514991764918,26.3747516119115,1.84632724971993
4,217.297,3.86368451981456,-2.01444542649629,26.5676786911575,1.84632724971993
4,235.469,3.85710447533125,-2.01298457670089,26.7408544380879,1.84632724971993
4,253.735,3.85076206433054,-2.01299075932395,26.9109214332703,1.84632724971993
4,271.813,3.84465289394362,-2.01290973228242,27.08152146195,1.84632724971993
4,290.063,3.83882596566234,-2.01313699346091,27.2557355233249,1.84632724971993
4,308.266,3.83306264654902,-2.015490249621,27.4082143618202,1.84632724971993
4,326.422,3.82771135283844,-2.01332453234535,27.5658220396653,1.84632724971993
4,344.594,3.82251633839596,-2.01456404331919,27.7390649669079,1.84632724971993
4,362.782,3.81738838595983,-2.01270660312503,27.8958886283775,1.84632724971993
4,381.016,3.8124135100229,-2.01579390532156,28.0449068960307,1.84632724971993
4,399.25,3.80719107196535,-2.01192881614883,28.2006901494217,1.84632724971993
4,417.422,3.80246050526167,-2.01373211247959,28.3416695627609,1.84632724971993
4,435.563,3.79735793127958,-2.01215675435526,28.5011012842445,1.84632724971993
4,453.75,3.79256484896708,-2.01048314181807,28.6433005850114,1.84632724971993
4,472.032,3.78769384580467,-2.01157860733592,28.7826594406385,1.84632724971993
4,490.328,3.78267928436688,-2.0123674886017,28.9243642093845,1.84632724971993
4,508.516,3.77788332197127,-2.01248648067235,29.0500581029145,1.84632724971993
4,526.641,3.77278907040883,-2.01067238633944,29.1767399639159,1.84632724971993
4,544.891,3.76811259236578,-2.01193741105159,29.2826675531795,1.84632724971993
4,563.078,3.76342040245702,-2.01682054290145,29.409699409202,1.84632724971993
4,581.235,3.75882310736174,-2.01218145029115,29.5246936128833,1.84632724971993
4,599.5,3.75445766446479,-2.01365723806193,29.623566886658,1.84632724971993
4,617.703,3.75002026843124,-2.01197950022704,29.7115158269012,1.84632724971993
4,636.032,3.74562623202063,-2.01209576368279,29.7917739662236,1.84632724971993
4,654.172,3.7412772040257,-2.01367116739699,29.8851164555213,1.84632724971993
4,672.344,3.73716760928781,-2.01410194276763,29.9580035610426,1.84632724971993
4,690.547,3.73308126615078,-2.0124500999274,30.0317967175007,1.84632724971993
4,708.844,3.72907946469789,-2.0123401949872,30.0925491035826,1.84632724971993
4,727.047,3.72502103992106,-2.01250157807154,30.1488277011684,1.84632724971993
4,745.266,3.72089881213036,-2.01186981945891,30.209811008449,1.84632724971993
4,763.703,3.71710973006507,-2.01043686366635,30.2744357480528,1.84632724971993
4,782,3.71318680526432,-2.01333013266532,30.3266117166051,1.84632724971993
4,800.25,3.7092345016455,-2.01257044824293,30.3708172609278,1.84632724971993
4,818.563,3.70540647274281,-2.01073884416894,30.4114816147238,1.84632724971993
4,836.953,3.70125174634268,-2.0123171837264,30.4513192359953,1.84632724971993
4,855.344,3.69747161074653,-2.01391757382779,30.5004370263287,1.84632724971993
4,873.578,3.69363331121753,-2.01347552081468,30.5354627443765,1.84632724971993
4,891.828,3.68983571902464,-2.01067743954728,30.5795312131909,1.84632724971993
4,910.25,3.68592410235273,-2.01267621330247,30.6260299954255,1.84632724971993
4,928.625,3.68216640242274,-2.01028509536543,30.6750856647546,1.84632724971993
4,947,3.67821426023281,-2.01179512075669,30.7295535584897,1.84632724971993
4,965.344,3.67465797524142,-2.01194021669952,30.7740866763822,1.84632724971993
4,983.688,3.67095608773872,-2.01457482955585,30.8099411388178,1.84632724971993
4,1002,3.66742567684995,-2.01223526938216,30.8736765891901,1.84632724971993
4,1020.344,3.66378458392333,-2.01272603687386,30.9334734538224,1.84632724971993
4,1038.703,3.66024143739687,-2.01216376050352,30.9769713383579,1.84632724971993
4,1057.078,3.65674621984502,-2.01380248133821,31.0295128822776,1.84632724971993
4,1075.422,3.65305435354433,-2.01239974890524,31.0791753112102,1.84632724971993
4,1093.75,3.64966615888454,-2.01271397490799,31.1299391561348,1.84632724971993
4,1112.063,3.64632605981774,-2.01031460843544,31.1853584287737,1.84632724971993
4,1130.485,3.64285510251911,-2.01233475689822,31.2438839585605,1.84632724971993
4,1148.75,3.63958476653654,-2.00900713786377,31.2844741571007,1.84632724971993
4,1167.094,3.63589583673964,-2.01357525675443,31.3308052498911,1.84632724971993
4,1185.438,3.63267293225079,-2.01345084295254,31.3846032199809,1.84632724971993
4,1203.875,3.6293561291053,-2.01315327532222,31.4462026473435,1.84632724971993
4,1222.172,3.62604805042852,-2.01149414017973,31.4895111247683,1.84632724971993
4,1240.563,3.62257782064575,-2.01128438335765,31.5485922292291,1.84632724971993
4,1259.094,3.61943150484475,-2.01010564307741,31.6005805803609,1.84632724971993
4,1277.453,3.61613278322198,-2.01258485317569,31.6469965672464,1.84632724971993
4,1295.844,3.61287109296199,-2.01434461387369,31.7139909557141,1.84632724971993
4,1314.391,3.60977073514384,-2.01563090413612,31.7508955353675,1.84632724971993
4,1332.766,3.60626303059466,-2.01137617880321,31.8142323884066,1.84632724971993
4,1351.235,3.60320730044034,-2.01279759331323,31.8599924018316,1.84632724971993
4,1369.688,3.60010994954015,-2.01198702294559,31.91161044876,1.84632724971993
4,1388.141,3.59697378255833,-2.01453617828744,31.9642306863652,1.84632724971993
4,1406.61,3.59394365971345,-2.01183144347514,32.0126648814607,1.84632724971993
4,1425.188,3.59084621253224,-2.0145654077258,32.0568687824487,1.84632724971993
4,1443.703,3.58774334116155,-2.01446235438761,32.1042778799674,1.84632724971993
4,1462.282,3.58466897365137,-2.01238978343991,32.1613795364813,1.84632724971993
4,1480.672,3.58179675767894,-2.01428484117491,32.221892082693,1.84632724971993
4,1499.203,3.5786281442657,-2.01073768919383,32.2628199692773,1.84632724971993
4,1517.766,3.5758298253211,-2.01218723117821,32.304541473906,1.84632724971993
4,1536.313,3.5728178969401,-2.01584632095288,32.3508024436715,1.84632724971993
4,1554.828,3.56974268083935,-2.01238457093652,32.396655495373,1.84632724971993
4,1573.422,3.56683294055801,-2.01258957620396,32.4507230270745,1.84632724971993
4,1591.969,3.56408610391319,-2.01183577974349,32.5046006414406,1.84632724971993
4,1610.532,3.56099380249461,-2.01314653517006,32.5457098372746,1.84632724971993
4,1629.235,3.55833233071005,-2.01275361344105,32.5887037887925,1.84632724971993
4,1647.844,3.55553212861491,-2.01318083360467,32.6285734874077,1.84632724971993
4,1666.5,3.55291404136396,-2.01026651420898,32.6765429132504,1.84632724971993
4,1685.094,3.55030456862959,-2.01555465523566,32.7215963946901,1.84632724971993
4,1703.719,3.54722655603349,-2.01352704225583,32.7770273736267,1.84632724971993
4,1722.344,3.54468992396154,-2.01236795054806,32.8167282762965,1.84632724971993
4,1741.016,3.54198909267301,-2.01207492286551,32.8589294735007,1.84632724971993
4,1759.703,3.53951367974047,-2.01343863330208,32.9151803979997,1.84632724971993
4,1778.36,3.53687742147609,-2.01155695818753,32.9449466563372,1.84632724971993
4,1796.969,3.53459602817501,-2.01077211599099,32.9926241042483,1.84632724971993
4,1815.625,3.53189746628341,-2.01252775397548,33.0383739016439,1.84632724971993
4,1834.297,3.52964910253504,-2.01190077520033,33.0736978407148,1.84632724971993
4,1852.953,3.52720328579523,-2.01456201262384,33.1221483550403,1.84632724971993
4,1871.657,3.52503174570972,-2.01303062178332,33.1646761808748,1.84632724971993
4,1890.313,3.5225856804072,-2.01258735100485,33.2041401201914,1.84632724971993
4,1909.172,3.52008743270252,-2.01169515064679,33.2553069656687,1.84632724971993
4,1927.875,3.51791631926431,-2.01453503293097,33.2920032690534,1.84632724971993
4,1946.672,3.51604217952126,-2.01410847168066,33.3470616114618,1.84632724971993
4,1965.407,3.51388710879101,-2.01354289762445,33.3894928784341,1.84632724971993
4,1984.188,3.51172882928127,-2.01219850668026,33.4264163966727,1.84632724971993
4,2002.907,3.50948656590789,-2.01317979586973,33.4734667031902,1.84632724971993
4,2021.625,3.50735407691786,-2.01372059444676,33.5201498365837,1.84632724971993
4,2040.36,3.50549635939667,-2.01467382365678,33.5534539413008,1.84632724971993
4,2059.078,3.50370182326263,-2.01125046479119,33.5981212810918,1.84632724971993
4,2077.86,3.50161466511833,-2.01038420365155,33.6439535276686,1.84632724971993
4,2096.641,3.50006609900076,-2.01300095672862,33.7003760844611,1.84632724971993
4,2115.688,3.49795316916649,-2.00968335209837,33.7472143369524,1.84632724971993
4,2134.594,3.49592443696798,-2.01416593294351,33.7917473304294,1.84632724971993
4,2153.563,3.49429091348552,-2.01545920655731,33.8324173197782,1.84632724971993
4,2172.407,3.49217866381462,-2.01190794527361,33.8781827233658,1.84632724971993
4,2191.25,3.49043923137743,-2.01114362324549,33.933735854051,1.84632724971993
4,2210.11,3.48882382446829,-2.01152647421055,33.9786688015156,1.84632724971993
4,2228.938,3.48660097938986,-2.01136340396582,34.0379515067188,1.84632724971993
4,2247.953,3.48500291498121,-2.01149571918572,34.078340559359,1.84632724971993
4,2266.875,3.482830047934,-2.01155329639661,34.1314894792697,1.84632724971993
4,2286,3.48088980864152,-2.00882939462728,34.1823939577711,1.84632724971993
4,2305.032,3.47898462350998,-2.01252416548513,34.2246181271903,1.84632724971993
4,2323.985,3.4770033498203,-2.0135416265842,34.2796263983213,1.84632724971993
4,2342.907,3.47515056459579,-2.01319987869435,34.3270804398173,1.84632724971993
4,2362.016,3.47325496848567,-2.01337164618312,34.3875450858693,1.84632724971993
4,2381.125,3.4711195254869,-2.01246541613008,34.4408022285122,1.84632724971993
4,2400.078,3.46898698509362,-2.01244398977604,34.4904350949562,1.84632724971993
4,2419.063,3.46702442428633,-2.0119023019627,34.5471196237679,1.84632724971993
4,2438.078,3.46493627252793,-2.0119096757771,34.6064889647048,1.84632724971993
4,2457.172,3.46237014590274,-2.01411914026085,34.6559493629744,1.84632724971993
4,2476.266,3.46032258989506,-2.01258781234257,34.7156725153648,1.84632724971993
4,2495.36,3.45799823709731,-2.01174464571773,34.7859573751564,1.84632724971993
4,2514.438,3.45574504821859,-2.01034097794012,34.8525649012496,1.84632724971993
4,2533.438,3.45328386409141,-2.0131155413583,34.9049784462222,1.84632724971993
4,2552.516,3.45098841961067,-2.01492133987106,34.9582114600879,1.84632724971993
4,2571.578,3.44842620687734,-2.01423163255455,35.0234914713,1.84632724971993
4,2590.735,3.44574223891163,-2.01123350753311,35.090232934205,1.84632724971993
4,2609.813,3.44330219446643,-2.01338663136405,35.1519540984384,1.84632724971993
4,2628.969,3.44078971954062,-2.01355971476793,35.2175924015044,1.84632724971993
4,2648.266,3.43755021325709,-2.01287724250297,35.2899857771456,1.84632724971993
4,2667.516,3.43486338434505,-2.01266356317196,35.3594729959034,1.84632724971993
4,2686.735,3.43175836694429,-2.011369132254,35.4315896891526,1.84632724971993
4,2706.047,3.42854210158567,-2.01247749533738,35.5088379533764,1.84632724971993
4,2725.328,3.42518938198246,-2.014338644458,35.5770291966428,1.84632724971993
4,2744.703,3.42187794875845,-2.01317835308669,35.6463521185041,1.84632724971993
4,2763.907,3.41827255464187,-2.01564978650446,35.7286580426582,1.84632724971993
4,2783.047,3.41462751347306,-2.01255983858521,35.7988779604059,1.84632724971993
4,2802.344,3.41086608311083,-2.01179242134602,35.8751717382559,1.84632724971993
4,2821.641,3.40691765939658,-2.01176508426716,35.954695923855,1.84632724971993
4,2840.922,3.40255516421398,-2.01053677639004,36.0172001605545,1.84632724971993
4,2860.407,3.3978276437398,-2.00948400253771,36.0976646582792,1.84632724971993
